target,OverallQual,GrLivArea,Neighborhood,x1stFlrSF,TotalBsmtSF,BsmtFinSF1,LotArea,GarageCars,MSSubClass,GarageArea,YearRemodAdd,YearBuilt
12.220468525813908,8.0,1908.0,Timber,993.0,967.0,0.0,14191.0,2.0,_60,431.0,2002.0,2002.0
10.596634733096073,4.0,1317.0,IDOTRR,649.0,649.0,0.0,8500.0,1.0,_70,250.0,1950.0,1920.0
11.83862560460953,5.0,894.0,Sawyer,894.0,894.0,553.0,8450.0,1.0,_20,336.0,2009.0,1965.0
11.33857207782545,4.0,845.0,Edwards,845.0,0.0,0.0,11500.0,1.0,_20,290.0,1957.0,1957.0
11.813030057420567,5.0,1236.0,Sawyer,1236.0,912.0,465.0,6993.0,1.0,_20,288.0,1994.0,1961.0
12.031719258385396,6.0,1572.0,Gilbert,806.0,806.0,0.0,10364.0,2.0,_60,373.0,1996.0,1995.0
12.2783933071098,7.0,1959.0,Gilbert,847.0,847.0,0.0,11796.0,2.0,_60,434.0,2005.0,2004.0
12.404923504275338,7.0,2223.0,NAmes,2223.0,2223.0,1880.0,13651.0,2.0,_20,516.0,1973.0,1973.0
12.323855681186558,7.0,2243.0,SawyerW,1122.0,700.0,700.0,13474.0,3.0,_60,746.0,1991.0,1990.0
12.05524975579559,5.0,1968.0,Mitchel,1168.0,784.0,562.0,11075.0,2.0,_60,530.0,1969.0,1969.0
12.429216196844385,8.0,2198.0,NoRidge,1145.0,1145.0,655.0,14260.0,3.0,_60,836.0,2000.0,2000.0
12.2783933071098,7.0,2093.0,NWAmes,1236.0,791.0,0.0,20544.0,2.0,_60,542.0,1991.0,1986.0
12.089538829274222,7.0,1212.0,CollgCr,1212.0,1212.0,0.0,9100.0,2.0,_20,573.0,2001.0,2001.0
11.350406535472452,5.0,796.0,Edwards,796.0,796.0,0.0,8777.0,0.0,_30,0.0,1950.0,1910.0
11.964001084330445,5.0,1336.0,Crawfor,1336.0,1165.0,841.0,15750.0,1.0,_190,375.0,1953.0,1953.0
12.128111104060462,6.0,1876.0,NWAmes,943.0,901.0,442.0,9120.0,2.0,_60,540.0,1974.0,1974.0
11.385092093460344,6.0,1092.0,BrDale,525.0,525.0,0.0,1680.0,1.0,_160,264.0,1971.0,1971.0
11.884489021402713,5.0,990.0,CollgCr,990.0,990.0,686.0,9245.0,2.0,_20,672.0,1995.0,1994.0
12.000891794590135,7.0,1664.0,NWAmes,832.0,832.0,194.0,10140.0,2.0,_60,528.0,1976.0,1976.0
12.479909311159902,7.0,2094.0,Somerst,912.0,912.0,0.0,9375.0,2.0,_60,615.0,2004.0,2003.0
11.755871643580615,6.0,1367.0,BrkSide,959.0,884.0,425.0,6240.0,1.0,_50,560.0,1950.0,1931.0
12.100156419938624,6.0,1552.0,NWAmes,811.0,713.0,550.0,11475.0,2.0,_60,434.0,1975.0,1975.0
11.831379196088765,6.0,1344.0,Timber,1344.0,819.0,111.0,14375.0,2.0,_20,525.0,1958.0,1958.0
12.493129522588037,7.0,2340.0,Crawfor,1188.0,1152.0,275.0,9042.0,1.0,_70,252.0,2006.0,1941.0
11.870599909242044,6.0,848.0,CollgCr,848.0,848.0,662.0,4426.0,2.0,_120,420.0,2004.0,2004.0
12.180754837545884,6.0,2030.0,NWAmes,1118.0,848.0,156.0,12046.0,2.0,_60,551.0,1976.0,1976.0
12.239990863733636,6.0,2112.0,NAmes,1092.0,952.0,500.0,11075.0,2.0,_60,576.0,1969.0,1969.0
11.813030057420567,4.0,1470.0,Edwards,997.0,941.0,0.0,8172.0,1.0,_50,548.0,1972.0,1954.0
11.6784399034478,5.0,698.0,Edwards,698.0,698.0,0.0,9405.0,0.0,_20,0.0,2008.0,1947.0
11.976659481202368,6.0,1394.0,NAmes,1394.0,1394.0,609.0,9500.0,2.0,_20,514.0,1963.0,1963.0
12.703509032177148,9.0,1709.0,Somerst,1709.0,1698.0,1238.0,5119.0,2.0,_120,506.0,2000.0,1999.0
12.38755635142507,7.0,1962.0,CollgCr,1391.0,1391.0,464.0,8760.0,3.0,_60,868.0,2006.0,2006.0
11.970350312009105,6.0,1158.0,SawyerW,1158.0,1158.0,941.0,13072.0,2.0,_20,576.0,2004.0,2004.0
12.691580461311874,9.0,2504.0,StoneBr,1134.0,1122.0,0.0,11198.0,3.0,_60,656.0,2007.0,2005.0
11.884489021402713,6.0,1138.0,NAmes,1138.0,588.0,507.0,10482.0,1.0,_80,264.0,1958.0,1958.0
11.512925464970229,4.0,816.0,Edwards,816.0,816.0,690.0,8877.0,1.0,_20,288.0,1958.0,1938.0
12.88664104388326,8.0,1973.0,NridgHt,1973.0,1935.0,0.0,14226.0,3.0,_20,895.0,2006.0,2006.0
12.546109948315882,8.0,1970.0,NridgHt,1120.0,1085.0,0.0,11065.0,3.0,_60,753.0,2006.0,2006.0
11.805595078933049,5.0,1142.0,MeadowV,1142.0,1142.0,874.0,4224.0,2.0,_120,528.0,1976.0,1976.0
11.890676734510876,5.0,2200.0,Edwards,1272.0,1272.0,1084.0,8777.0,0.0,_90,0.0,2003.0,1900.0
12.669998467265833,9.0,1869.0,NridgHt,1869.0,1869.0,0.0,7820.0,2.0,_120,617.0,2007.0,2007.0
12.308177868467329,7.0,1614.0,CollgCr,1614.0,1614.0,20.0,11210.0,3.0,_20,865.0,2006.0,2005.0
12.007621706806336,8.0,1752.0,Gilbert,1080.0,559.0,427.0,12134.0,2.0,_50,492.0,2005.0,1988.0
11.842229212112828,5.0,952.0,NAmes,952.0,952.0,852.0,7350.0,2.0,_20,840.0,1951.0,1951.0
11.440354772135391,4.0,936.0,OldTown,936.0,936.0,0.0,6000.0,2.0,_20,576.0,1953.0,1953.0
12.154779351142624,7.0,1923.0,NoRidge,1061.0,750.0,674.0,10186.0,2.0,_60,564.0,1992.0,1992.0
11.884489021402713,5.0,1505.0,BrkSide,988.0,883.0,399.0,9144.0,1.0,_50,240.0,1982.0,1940.0
11.813030057420567,6.0,1004.0,Mitchel,1004.0,975.0,975.0,10530.0,2.0,_90,504.0,1977.0,1977.0
12.312682380588432,7.0,2035.0,Gilbert,884.0,884.0,0.0,9505.0,2.0,_60,434.0,2001.0,2001.0
11.54829260880752,6.0,1369.0,Edwards,697.0,672.0,551.0,6629.0,1.0,_70,300.0,1950.0,1925.0
11.34922937229944,4.0,930.0,Edwards,930.0,0.0,0.0,11100.0,1.0,_20,308.0,2006.0,1946.0
11.804848531679264,5.0,768.0,CollgCr,768.0,768.0,660.0,7200.0,1.0,_85,396.0,2003.0,1972.0
11.652687407345388,5.0,1304.0,MeadowV,616.0,264.0,0.0,2665.0,1.0,_160,336.0,1976.0,1976.0
11.782952602183288,5.0,1716.0,Edwards,1148.0,768.0,292.0,11409.0,1.0,_50,281.0,2008.0,1949.0
11.9891596439666,8.0,1666.0,OldTown,833.0,588.0,0.0,5100.0,1.0,_70,228.0,1996.0,1925.0
11.884489021402713,4.0,960.0,Sawyer,960.0,648.0,648.0,10246.0,1.0,_80,364.0,2001.0,1965.0
12.388394202324127,6.0,2358.0,ClearCr,1307.0,907.0,0.0,45600.0,2.0,_50,360.0,1997.0,1908.0
11.992260421644849,6.0,1342.0,NWAmes,1342.0,1372.0,251.0,9790.0,2.0,_20,457.0,1967.0,1967.0
11.790557201568507,6.0,972.0,NAmes,972.0,972.0,680.0,8000.0,1.0,_20,240.0,2002.0,1948.0
12.100156419938624,6.0,1416.0,NWAmes,708.0,708.0,404.0,11700.0,2.0,_60,776.0,1968.0,1968.0
11.607326140391711,5.0,904.0,Sawyer,904.0,876.0,0.0,7162.0,1.0,_20,408.0,1966.0,1966.0
12.577636201962656,7.0,2520.0,NoRidge,1214.0,1203.0,565.0,9950.0,3.0,_60,721.0,1995.0,1995.0
11.951180395901384,6.0,1348.0,NAmes,660.0,660.0,512.0,7590.0,2.0,_60,453.0,1966.0,1966.0
12.727838209334498,8.0,2365.0,NoRidge,1268.0,1252.0,1163.0,9430.0,3.0,_60,856.0,1999.0,1999.0
11.719939634354557,5.0,900.0,NAmes,900.0,864.0,769.0,7838.0,1.0,_85,288.0,1967.0,1967.0
12.24288661865289,5.0,1600.0,NAmes,1600.0,1484.0,1277.0,16321.0,1.0,_20,319.0,1997.0,1957.0
12.384218830913648,6.0,2624.0,Crawfor,1370.0,1370.0,1128.0,22420.0,3.0,_70,864.0,1950.0,1918.0
12.54686766829102,8.0,2482.0,Timber,1133.0,1094.0,0.0,12665.0,3.0,_60,642.0,2006.0,2005.0
12.864240107194092,10.0,2392.0,NridgHt,2392.0,2392.0,56.0,13472.0,3.0,_20,968.0,2003.0,2003.0
12.616525295149378,8.0,1987.0,NoRidge,1987.0,1986.0,1314.0,14303.0,2.0,_20,691.0,1994.0,1994.0
11.827736204810265,5.0,860.0,Sawyer,860.0,840.0,672.0,8740.0,2.0,_85,528.0,1982.0,1982.0
11.736069016284436,5.0,1164.0,Edwards,1164.0,1164.0,1040.0,10880.0,1.0,_190,240.0,1950.0,1950.0
11.608235644774552,5.0,1776.0,NAmes,1776.0,1584.0,0.0,11475.0,3.0,_90,888.0,1958.0,1958.0
11.626254150277232,5.0,1302.0,BrDale,630.0,630.0,0.0,1680.0,1.0,_160,280.0,1971.0,1971.0
12.449018824140564,8.0,1636.0,Somerst,1636.0,1623.0,63.0,13501.0,3.0,_20,865.0,2006.0,2006.0
12.506177237980513,8.0,1629.0,Timber,1629.0,1616.0,1300.0,14536.0,3.0,_20,808.0,2003.0,2002.0
12.588190652108503,8.0,1646.0,Timber,1646.0,1638.0,1513.0,9520.0,3.0,_20,800.0,2008.0,2007.0
12.031123843065632,6.0,1611.0,NAmes,798.0,780.0,674.0,9760.0,2.0,_60,442.0,1964.0,1964.0
10.915088464214609,4.0,796.0,IDOTRR,796.0,796.0,0.0,3636.0,0.0,_30,0.0,1950.0,1922.0
12.086725887897607,6.0,1494.0,Crawfor,753.0,771.0,547.0,7500.0,1.0,_70,213.0,1950.0,1942.0
11.691071650353702,5.0,950.0,NAmes,950.0,950.0,412.0,9758.0,1.0,_20,280.0,1971.0,1971.0
11.719939634354557,4.0,872.0,NAmes,872.0,858.0,0.0,8294.0,4.0,_20,480.0,1971.0,1971.0
12.533576212168626,9.0,1561.0,NridgHt,1561.0,1561.0,1153.0,7313.0,2.0,_120,556.0,2005.0,2005.0
11.842229212112828,5.0,1339.0,NAmes,1339.0,1029.0,504.0,7560.0,1.0,_20,294.0,1965.0,1958.0
11.918390573078392,4.0,1440.0,Edwards,1440.0,1440.0,1440.0,7711.0,0.0,_90,0.0,1977.0,1977.0
11.55214617812351,6.0,2229.0,OldTown,929.0,755.0,0.0,5520.0,0.0,_75,0.0,1950.0,1912.0
12.367340793126296,7.0,1865.0,CollgCr,992.0,992.0,735.0,10316.0,3.0,_60,839.0,2000.0,2000.0
12.230765258120543,7.0,1541.0,CollgCr,1541.0,1541.0,0.0,13704.0,3.0,_20,843.0,2002.0,2001.0
11.777210959615614,5.0,938.0,CollgCr,938.0,938.0,280.0,9200.0,1.0,_20,308.0,1980.0,1975.0
11.573550086786664,4.0,1294.0,OldTown,694.0,0.0,0.0,10800.0,0.0,_190,0.0,2000.0,1900.0
12.531772785169476,7.0,2062.0,SawyerW,1180.0,1157.0,1065.0,14364.0,2.0,_60,454.0,1989.0,1988.0
12.123234367221167,8.0,1419.0,Gilbert,779.0,408.0,353.0,7750.0,2.0,_80,527.0,2002.0,2002.0
11.652687407345388,5.0,1771.0,Mitchel,1771.0,0.0,0.0,21750.0,2.0,_20,336.0,2006.0,1960.0
12.0435537160324,7.0,1173.0,NWAmes,1173.0,1053.0,885.0,10625.0,2.0,_85,528.0,1974.0,1974.0
12.84397135185964,9.0,2018.0,Timber,2018.0,2002.0,0.0,13214.0,3.0,_20,746.0,2009.0,2008.0
11.900905258737373,7.0,1223.0,Somerst,520.0,600.0,0.0,2544.0,2.0,_160,480.0,2005.0,2005.0
11.715866308966918,5.0,1365.0,BrDale,765.0,765.0,471.0,1920.0,2.0,_160,440.0,1971.0,1971.0
11.813030057420567,4.0,1981.0,SWISU,1328.0,1122.0,622.0,7804.0,2.0,_50,576.0,1950.0,1928.0
11.973509872299472,6.0,1152.0,Crawfor,1152.0,1092.0,0.0,14000.0,1.0,_20,300.0,2004.0,1950.0
12.0015054797889,7.0,1768.0,OldTown,880.0,880.0,390.0,10800.0,2.0,_75,320.0,1970.0,1914.0
12.86099861326992,10.0,2084.0,NridgHt,2084.0,2078.0,1636.0,14803.0,3.0,_20,1220.0,2008.0,2007.0
12.078239274020287,7.0,1266.0,Somerst,1266.0,1257.0,0.0,7500.0,2.0,_20,453.0,2005.0,2005.0
11.744037185933616,5.0,1734.0,Mitchel,1302.0,0.0,0.0,10125.0,2.0,_90,539.0,1977.0,1977.0
12.765688433465597,8.0,2113.0,NoRidge,2113.0,2109.0,1696.0,10437.0,3.0,_20,839.0,1995.0,1995.0
11.589886506106357,5.0,996.0,Edwards,996.0,996.0,290.0,13907.0,0.0,_30,0.0,1969.0,1940.0
12.41044104151805,8.0,1694.0,CollgCr,1694.0,1694.0,0.0,10475.0,3.0,_20,776.0,2008.0,2008.0
12.404923504275338,7.0,2110.0,NAmes,2110.0,2110.0,1065.0,11160.0,2.0,_20,522.0,1968.0,1968.0
12.077670930725647,7.0,1569.0,Blmngtn,1569.0,1386.0,988.0,3635.0,3.0,_120,660.0,2007.0,2007.0
12.007621706806336,6.0,1216.0,Mitchel,1216.0,1216.0,897.0,4500.0,2.0,_120,402.0,1998.0,1998.0
12.649154617209645,7.0,1954.0,Crawfor,1137.0,798.0,341.0,15660.0,2.0,_50,431.0,2006.0,1939.0
12.235631447771718,7.0,1208.0,CollgCr,1208.0,1187.0,686.0,6762.0,2.0,_20,632.0,2006.0,2006.0
12.34800614141884,8.0,1936.0,Gilbert,1454.0,1406.0,0.0,11194.0,2.0,_60,504.0,2000.0,2000.0
12.065274916913603,6.0,1224.0,Somerst,612.0,612.0,294.0,3000.0,2.0,_160,528.0,2009.0,2009.0
12.498742259492994,7.0,2295.0,NoRidge,1166.0,1095.0,728.0,13346.0,2.0,_60,590.0,2000.0,1992.0
11.288531131754366,4.0,747.0,BrkSide,747.0,600.0,0.0,5825.0,2.0,_30,528.0,1953.0,1926.0
12.827992316801751,8.0,2046.0,StoneBr,2046.0,2046.0,0.0,11844.0,3.0,_20,834.0,2008.0,2008.0
11.951180395901384,7.0,1416.0,Somerst,696.0,696.0,604.0,2572.0,2.0,_160,484.0,1999.0,1999.0
11.332601910838946,4.0,1092.0,MeadowV,546.0,546.0,334.0,1974.0,1.0,_160,286.0,1973.0,1973.0
12.994530005894443,8.0,1976.0,NridgHt,1976.0,1976.0,1350.0,14977.0,3.0,_20,908.0,2007.0,2006.0
11.652687407345388,6.0,1639.0,SWISU,1166.0,1064.0,0.0,10480.0,1.0,_50,240.0,1950.0,1936.0
11.711776323715394,7.0,1889.0,OldTown,964.0,925.0,0.0,10120.0,1.0,_190,308.0,1950.0,1910.0
11.401993904262946,6.0,987.0,BrDale,483.0,483.0,358.0,1680.0,1.0,_160,264.0,1971.0,1971.0
11.956970055045868,6.0,848.0,CollgCr,848.0,848.0,662.0,4435.0,2.0,_120,420.0,2004.0,2004.0
11.984178313616397,7.0,1145.0,Blmngtn,1145.0,1145.0,16.0,3182.0,2.0,_120,397.0,2006.0,2005.0
11.870599909242044,5.0,1144.0,NAmes,1144.0,1144.0,748.0,8163.0,1.0,_80,796.0,1959.0,1959.0
11.894780707439258,5.0,1644.0,NAmes,888.0,728.0,386.0,9480.0,1.0,_70,312.0,1995.0,1942.0
11.917723684090689,5.0,1078.0,NAmes,1078.0,1078.0,734.0,12537.0,2.0,_20,500.0,2008.0,1971.0
11.76718001130949,4.0,1225.0,NAmes,1225.0,950.0,569.0,9320.0,0.0,_20,0.0,1959.0,1959.0
12.528156144699286,8.0,2574.0,CollgCr,1482.0,1482.0,0.0,9588.0,3.0,_60,868.0,2007.0,2007.0
12.277928082630602,7.0,1894.0,Timber,824.0,817.0,624.0,11316.0,2.0,_60,510.0,2003.0,2002.0
12.28534582642468,6.0,1960.0,Gilbert,860.0,860.0,625.0,7851.0,2.0,_60,440.0,2002.0,2002.0
12.180754837545884,7.0,1948.0,CollgCr,847.0,847.0,0.0,12393.0,2.0,_60,434.0,2005.0,2004.0
11.809319478024031,5.0,1008.0,NAmes,1008.0,1008.0,643.0,8923.0,1.0,_20,240.0,2006.0,1953.0
10.932981961904137,5.0,1044.0,IDOTRR,1044.0,540.0,0.0,8712.0,2.0,_20,504.0,1952.0,1952.0
11.982929094215963,6.0,1116.0,NAmes,1116.0,1116.0,0.0,10000.0,2.0,_20,440.0,1962.0,1962.0
11.982929094215963,7.0,1472.0,Gilbert,802.0,384.0,0.0,10784.0,2.0,_80,402.0,1992.0,1991.0
12.628067055589549,8.0,2262.0,Timber,1482.0,1482.0,871.0,12244.0,3.0,_60,749.0,2003.0,2003.0
12.26857785088157,7.0,1552.0,CollgCr,1552.0,1552.0,24.0,10084.0,3.0,_20,782.0,2006.0,2005.0
12.116694834378958,6.0,1440.0,NWAmes,1440.0,1440.0,678.0,12546.0,2.0,_20,467.0,1981.0,1981.0
12.089538829274222,7.0,1641.0,OldTown,832.0,728.0,16.0,9600.0,2.0,_70,546.0,1990.0,1925.0
11.898187865760873,6.0,996.0,SawyerW,996.0,936.0,747.0,9069.0,2.0,_85,564.0,1992.0,1992.0
12.01309450854769,5.0,1363.0,NAmes,1363.0,1008.0,650.0,14559.0,1.0,_20,288.0,2000.0,1951.0
12.220961258023925,7.0,1274.0,CollgCr,1274.0,1274.0,925.0,8814.0,2.0,_20,508.0,2007.0,2005.0
12.103486056755072,7.0,1442.0,Gilbert,1442.0,1424.0,0.0,11851.0,2.0,_20,500.0,1990.0,1990.0
12.000891794590135,5.0,1573.0,BrkSide,1128.0,1078.0,0.0,6240.0,2.0,_50,360.0,1992.0,1930.0
11.571194373094205,6.0,987.0,BrDale,483.0,483.0,321.0,1869.0,1.0,_160,280.0,1970.0,1970.0
11.84939770159144,6.0,848.0,CollgCr,848.0,848.0,685.0,4435.0,2.0,_120,420.0,2003.0,2003.0
11.728036844587177,5.0,1144.0,NAmes,1144.0,1144.0,25.0,9204.0,1.0,_20,336.0,1963.0,1963.0
11.877568578558138,7.0,1690.0,OldTown,815.0,815.0,0.0,8850.0,1.0,_75,225.0,1950.0,1916.0
12.343466568968994,8.0,1314.0,Somerst,1314.0,1300.0,936.0,8640.0,2.0,_20,552.0,2009.0,2009.0
12.078239274020287,7.0,1253.0,Gilbert,1253.0,1237.0,0.0,7875.0,2.0,_20,402.0,1996.0,1995.0
12.154779351142624,5.0,2620.0,Sawyer,1361.0,1361.0,498.0,18890.0,2.0,_90,600.0,1977.0,1977.0
11.532728092266408,6.0,986.0,BrkSide,986.0,960.0,0.0,6180.0,1.0,_30,180.0,1950.0,1926.0
12.083905011555968,6.0,1357.0,Edwards,1357.0,1019.0,719.0,11512.0,1.0,_80,312.0,2006.0,1959.0
12.132156962580003,6.0,1489.0,NWAmes,1489.0,1489.0,0.0,9156.0,2.0,_20,462.0,1968.0,1968.0
12.567237494741756,8.0,2263.0,CollgCr,1055.0,1055.0,0.0,9240.0,2.0,_60,905.0,2002.0,2001.0
11.827736204810265,5.0,1008.0,NAmes,1008.0,1008.0,486.0,11425.0,1.0,_20,275.0,1954.0,1954.0
11.831379196088765,7.0,1709.0,Edwards,970.0,970.0,0.0,2522.0,2.0,_160,380.0,2004.0,2004.0
12.721885810807205,7.0,2519.0,Timber,1238.0,1210.0,965.0,26178.0,2.0,_60,628.0,1990.0,1989.0
11.9891596439666,7.0,1378.0,OldTown,689.0,689.0,141.0,9600.0,2.0,_70,360.0,2005.0,1928.0
11.77528972943772,7.0,1708.0,Edwards,976.0,976.0,0.0,3363.0,2.0,_160,380.0,2004.0,2004.0
11.7320609948869,5.0,1041.0,NAmes,1041.0,1041.0,991.0,9600.0,1.0,_20,270.0,1959.0,1959.0
12.031719258385396,4.0,1622.0,Mitchel,1622.0,1249.0,1159.0,32463.0,4.0,_190,1356.0,1975.0,1961.0
12.292250341771226,5.0,1437.0,Veenker,1437.0,1437.0,1157.0,10768.0,2.0,_20,528.0,2004.0,1976.0
12.577636201962656,8.0,2526.0,NoRidge,1203.0,1165.0,740.0,10120.0,3.0,_60,844.0,1994.0,1994.0
12.271392111650815,8.0,1338.0,StoneBr,1338.0,1338.0,616.0,4920.0,2.0,_120,582.0,2001.0,2001.0
12.523525876315125,7.0,2021.0,Gilbert,887.0,868.0,0.0,23257.0,2.0,_60,422.0,2006.0,2006.0
12.246734627249063,6.0,1218.0,Somerst,1218.0,1218.0,27.0,7862.0,2.0,_20,676.0,2009.0,2009.0
11.424094251263613,6.0,1218.0,BrDale,672.0,672.0,0.0,1680.0,0.0,_160,0.0,1971.0,1971.0
12.2783933071098,6.0,1602.0,NWAmes,1602.0,1602.0,1246.0,16635.0,2.0,_20,529.0,2000.0,1977.0
12.122691036591124,6.0,1651.0,Timber,1651.0,1606.0,1398.0,12416.0,2.0,_20,616.0,1986.0,1986.0
11.385092093460344,5.0,1015.0,BrkSide,1015.0,768.0,489.0,6120.0,1.0,_30,450.0,1950.0,1925.0
11.804848531679264,6.0,2291.0,OldTown,1260.0,1214.0,1046.0,7200.0,2.0,_190,506.0,1998.0,1910.0
11.908340237224891,5.0,1002.0,NAmes,1002.0,1002.0,828.0,8750.0,2.0,_20,902.0,1970.0,1970.0
11.84939770159144,6.0,1482.0,SWISU,810.0,672.0,156.0,12155.0,1.0,_70,400.0,1950.0,1925.0
11.99535161421452,6.0,1204.0,Mitchel,1204.0,1204.0,866.0,4500.0,2.0,_120,412.0,1998.0,1998.0
11.691071650353702,5.0,1302.0,BrDale,630.0,630.0,231.0,1680.0,1.0,_160,264.0,1972.0,1972.0
12.669806661762314,8.0,1694.0,NridgHt,1694.0,1694.0,0.0,12030.0,3.0,_20,818.0,2007.0,2007.0
11.385092093460344,4.0,1092.0,MeadowV,546.0,546.0,273.0,2217.0,1.0,_160,286.0,1970.0,1970.0
11.92437264475594,6.0,1728.0,Mitchel,1728.0,1728.0,936.0,12640.0,2.0,_90,574.0,1976.0,1976.0
11.608235644774552,5.0,816.0,IDOTRR,816.0,816.0,104.0,8472.0,2.0,_90,516.0,1963.0,1963.0
11.786001385032646,5.0,1144.0,Sawyer,1144.0,864.0,594.0,10000.0,1.0,_20,264.0,1983.0,1961.0
11.867097278690842,6.0,1003.0,Mitchel,1003.0,1003.0,819.0,7937.0,2.0,_80,588.0,1984.0,1984.0
11.982929094215963,6.0,1750.0,Mitchel,983.0,983.0,660.0,12508.0,1.0,_50,423.0,1985.0,1940.0
12.323855681186558,7.0,2287.0,ClearCr,1304.0,1304.0,603.0,15593.0,2.0,_50,667.0,1953.0,1953.0
12.230765258120543,6.0,1610.0,NWAmes,1610.0,1610.0,1200.0,10603.0,2.0,_20,480.0,2001.0,1977.0
11.870599909242044,6.0,923.0,SawyerW,923.0,923.0,543.0,8012.0,1.0,_120,264.0,1980.0,1980.0
11.688558033613386,6.0,1082.0,NAmes,1082.0,1082.0,336.0,11664.0,1.0,_20,240.0,1950.0,1948.0
12.007621706806336,7.0,1646.0,Crawfor,918.0,918.0,364.0,7128.0,1.0,_75,240.0,1950.0,1941.0
11.856515169360303,5.0,1150.0,NAmes,1150.0,1150.0,179.0,7945.0,1.0,_20,300.0,1959.0,1959.0
12.66539442642905,8.0,2132.0,SawyerW,1496.0,1496.0,1441.0,12327.0,2.0,_50,612.0,2009.0,1983.0
12.429216196844385,6.0,2654.0,NWAmes,1512.0,1054.0,619.0,11029.0,2.0,_60,619.0,1984.0,1968.0
11.925035115797062,7.0,1200.0,Somerst,600.0,600.0,0.0,3182.0,2.0,_160,480.0,2005.0,2004.0
11.856515169360303,7.0,1080.0,SawyerW,1080.0,1080.0,680.0,7500.0,0.0,_20,0.0,2005.0,2004.0
11.79810440720389,5.0,1268.0,NAmes,1036.0,832.0,375.0,12144.0,1.0,_40,288.0,1950.0,1949.0
12.521977676925694,7.0,2097.0,CollgCr,1108.0,1108.0,975.0,9750.0,2.0,_60,583.0,1998.0,1998.0
11.794337924408412,5.0,1148.0,NAmes,1148.0,1148.0,1148.0,7931.0,1.0,_20,672.0,1959.0,1959.0
11.812289042195848,5.0,858.0,Sawyer,858.0,858.0,685.0,7252.0,2.0,_85,576.0,1982.0,1982.0
12.165250651009918,7.0,1459.0,CollgCr,1459.0,1459.0,0.0,8749.0,2.0,_20,527.0,2002.0,2002.0
12.122691036591124,7.0,1479.0,NAmes,725.0,725.0,626.0,7472.0,2.0,_60,484.0,2004.0,1972.0
12.652359748158592,8.0,1800.0,Timber,1800.0,1800.0,1274.0,14331.0,3.0,_20,765.0,2002.0,2002.0
11.686878772093667,6.0,904.0,BrkSide,904.0,884.0,0.0,6000.0,1.0,_45,180.0,2004.0,1926.0
11.856515169360303,5.0,1092.0,NAmes,1092.0,1092.0,895.0,14850.0,1.0,_20,299.0,1957.0,1957.0
12.08069081199846,6.0,1314.0,CollgCr,1314.0,1314.0,24.0,9317.0,2.0,_20,440.0,2006.0,2006.0
11.326595886778737,5.0,835.0,Edwards,835.0,458.0,108.0,10625.0,1.0,_30,366.0,1950.0,1920.0
11.745425111208464,3.0,1163.0,OldTown,1163.0,1162.0,256.0,5820.0,1.0,_20,220.0,2005.0,1955.0
11.891361900690471,7.0,1392.0,Somerst,703.0,689.0,0.0,3604.0,2.0,_160,540.0,2007.0,2007.0
11.617285480294472,4.0,948.0,Edwards,948.0,864.0,492.0,10215.0,1.0,_20,248.0,1954.0,1954.0
12.456831363877356,8.0,1844.0,SawyerW,1844.0,1844.0,976.0,10994.0,2.0,_20,620.0,2006.0,2005.0
11.635143097694478,5.0,1048.0,BrkSide,1048.0,993.0,0.0,6380.0,1.0,_45,280.0,1950.0,1922.0
11.99535161421452,7.0,1320.0,Gilbert,660.0,660.0,0.0,7750.0,2.0,_60,400.0,2003.0,2003.0
12.2783933071098,8.0,1456.0,Blmngtn,1456.0,1273.0,0.0,3196.0,2.0,_120,400.0,2003.0,2003.0
12.323411137947408,7.0,1768.0,CollgCr,884.0,884.0,550.0,8158.0,2.0,_60,543.0,2003.0,2003.0
12.089538829274222,8.0,1414.0,Gilbert,707.0,707.0,0.0,9056.0,2.0,_60,403.0,2004.0,2004.0
11.976030352524807,6.0,1386.0,Sawyer,672.0,672.0,438.0,11616.0,2.0,_60,440.0,1978.0,1978.0
11.84939770159144,5.0,1558.0,NAmes,1048.0,913.0,580.0,10930.0,1.0,_50,288.0,1950.0,1945.0
12.178187442040638,7.0,1232.0,CollgCr,1232.0,1232.0,724.0,7314.0,2.0,_20,632.0,2007.0,2007.0
12.33270529646354,8.0,1665.0,NWAmes,810.0,810.0,643.0,8400.0,2.0,_60,528.0,2001.0,2001.0
11.751942365440728,5.0,1252.0,BrkSide,936.0,504.0,0.0,7438.0,2.0,_50,576.0,1991.0,1908.0
12.103486056755072,6.0,1824.0,BrkSide,1060.0,764.0,0.0,13515.0,2.0,_70,520.0,1950.0,1919.0
11.73526869611367,5.0,780.0,CollgCr,780.0,780.0,632.0,7200.0,1.0,_20,352.0,1972.0,1972.0
11.963567869487337,6.0,1412.0,Gilbert,616.0,616.0,0.0,8499.0,2.0,_60,432.0,2007.0,2006.0
11.867097278690842,6.0,1141.0,SawyerW,1141.0,1141.0,0.0,13072.0,2.0,_20,484.0,2005.0,2005.0
11.585246126549857,5.0,2372.0,OldTown,1378.0,994.0,0.0,6600.0,1.0,_70,432.0,1965.0,1892.0
11.719126295554126,5.0,924.0,NAmes,672.0,672.0,0.0,8064.0,2.0,_50,576.0,2006.0,1949.0
